policy_id,user_id,policy_type,policy_status,issue_date,expiry_date,premium_amount,coverage_amount,Markdown Formatt
POL3594,USR1198,Business,Cancelled,15-10-2022 00:00,16-11-2024 00:00,17065.75,1079801.47,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3597,USR1199,Car,Under Review,13-04-2016 00:00,20-05-2027 00:00,18948.34,1938302.13,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3598,USR1199,Pet,Expired,24-02-2019 00:00,19-12-2026 00:00,31883.17,1314082.51,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3599,USR1199,Home,Expired,08-11-2015 00:00,08-02-2025 00:00,28056.89,504525.46,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3600,USR1200,Home,Under Review,08-11-2015 00:00,08-02-2025 00:00,28057.89,504565.46,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3601,USR1201,Car,Pending,01-06-2023 00:00,01-06-2026 00:00,18500,850000,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3602,USR1201,Travel,Under Review,10-04-2023 00:00,10-04-2024 00:00,8750,500000,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3603,USR1201,Health,Active,15-05-2023 00:00,15-05-2025 00:00,24500,1200000,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3604,USR1202,Home,Active,15-03-2021 00:00,15-03-2024 00:00,28750,2000000,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3605,USR1202,Life,Expired,20-11-2022 00:00,20-11-2025 00:00,32000,1500000,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3606,USR1202,Pet,Cancelled,05-01-2023 00:00,05-01-2025 00:00,6500,300000,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3607,USR1203,Business,Under Review,01-07-2023 00:00,01-07-2026 00:00,45000,2500000,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3608,USR1203,Travel,Pending,10-03-2023 00:00,10-03-2025 00:00,12500,750000,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3609,USR1203,Health,Active,05-08-2023 00:00,05-08-2026 00:00,19800,950000,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3610,USR1204,Home,Expired,15-02-2023 00:00,15-02-2026 00:00,22500,1100000,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3611,USR1204,Pet,Pending,01-12-2020 00:00,01-12-2023 00:00,27500,1250000,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3612,USR1204,Life,Active,01-09-2023 00:00,01-09-2026 00:00,7200,350000,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3613,USR1205,Business,Cancelled,10-06-2022 00:00,10-06-2027 00:00,35000,3000000,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3614,USR1205,Travel,Under Review,15-01-2023 00:00,15-01-2026 00:00,42000,1800000,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3615,USR1205,Health,Active,20-05-2023 00:00,20-11-2024 00:00,9500,600000,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3616,USR1206,Car,Pending,01-04-2023 00:00,01-04-2026 00:00,21000,1000000,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3617,USR1206,Home,Under Review,10-07-2023 00:00,10-07-2026 00:00,19500,900000,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3618,USR1206,Business,Expired,05-03-2023 00:00,05-03-2026 00:00,30500,1400000,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
